index,voxel_count,volume,aspect_ratio,sphericity
8029,11,93.32852051,1.487613612,0.930779029
8030,11,93.32852051,1.532048153,0.788812436
8031,11,93.32852051,2.328231195,0.965416511
8032,11,93.32852051,4.179843182,0.805304676
8033,11,93.32852051,5.586708183,0.805033639
8034,11,93.32852051,3.891588543,0.864381306
8035,11,93.32852051,2.762413777,0.942924251
8036,11,93.32852051,1.722522785,0.926094142
8037,11,93.32852051,1.702881119,0.978889277
8038,11,93.32852051,1.658576387,1
8039,11,93.32852051,1.957829267,0.846246577
8040,11,93.32852051,1.39700306,0.993155601
8041,11,93.32852051,1.502564549,0.988190848
8042,11,93.32852051,1.5350207,0.998128839
8043,11,93.32852051,1.5350207,0.998128839
8044,11,93.32852051,1.916676737,0.951968458
8045,11,93.32852051,1.836438291,0.898203511
8046,11,93.32852051,3.681190431,0.770566653
8047,11,93.32852051,1.986083759,0.981500184
8048,11,93.32852051,1.658576387,1
8049,11,93.32852051,1.773722822,0.945346593
8050,11,93.32852051,2.248093398,0.895077629
8051,11,93.32852051,2.687893979,0.930416971
8052,11,93.32852051,1.756240397,0.981500184
8053,11,93.32852051,1.535077294,0.909473745
8054,11,93.32852051,1.797483271,0.922166685
8055,11,93.32852051,1.39700306,0.993155601
8056,11,93.32852051,1.658576387,1
8057,11,93.32852051,1.5350207,0.998128839
8058,11,93.32852051,1.927542088,0.960763154
8059,11,93.32852051,1.921319066,0.981500184
8060,11,93.32852051,2.95534262,0.928070441
8061,11,93.32852051,1.404127984,0.988640138
8062,11,93.32852051,1.5350207,0.998128839
8063,11,93.32852051,1.502564549,0.988190848
8064,11,93.32852051,2.454775313,0.945346593
8065,11,93.32852051,2.739632253,0.816158579
8066,11,93.32852051,1.575518212,0.907575773
8067,11,93.32852051,3.789905434,0.857256092
8068,11,93.32852051,1.999668011,0.909508327
8069,11,93.32852051,1.682231897,0.976690873
8070,11,93.32852051,5.854022351,0.826108983
8071,11,93.32852051,1.89828233,0.972323556
8072,11,93.32852051,1.658576387,1
8073,11,93.32852051,1.403116662,0.927422724
8074,11,93.32852051,3.265463979,0.886551501
8075,11,93.32852051,3.833054021,0.714836959
8076,11,93.32852051,1.77466704,0.872516214
8077,11,93.32852051,1.338952703,0.957455748
8078,11,93.32852051,1.943360333,0.926094142
8079,11,93.32852051,1.756240397,0.981500184
8080,11,93.32852051,1.249890601,0.975456119
8081,11,93.32852051,3.805629756,0.805304676
8082,11,93.32852051,1.658576387,1
8083,11,93.32852051,1.658576387,1
8084,11,93.32852051,1.5350207,0.998128839
8085,11,93.32852051,2.354927071,0.945346593
8086,11,93.32852051,1.756240397,0.981500184
8087,11,93.32852051,1.502564549,0.988190848
8088,11,93.32852051,1.658576387,1
8089,11,93.32852051,1.702881119,0.978889277
8090,11,93.32852051,2.204399518,0.951968458
8091,11,93.32852051,1.658576387,1
8092,11,93.32852051,2.152399268,0.962890362
8093,11,93.32852051,2.434576975,0.866385087
8094,11,93.32852051,1.666979611,0.835691408
8095,11,93.32852051,1.864036473,0.951551875
8096,11,93.32852051,1.982593627,0.94909767
8097,11,93.32852051,1.921319066,0.981500184
8098,11,93.32852051,2.172823062,0.846246577
8099,11,93.32852051,2.440613709,0.806662602
8100,11,93.32852051,3.022072968,0.76209646
8101,11,93.32852051,1.658576387,1
8102,11,93.32852051,1.571954896,0.981500184
8103,11,93.32852051,1.603290676,0.967173163
8104,11,93.32852051,1.403116662,0.927422724
8105,11,93.32852051,2.549728816,0.951968458
8106,11,93.32852051,1.806498892,0.949474416
8107,11,93.32852051,2.792251759,0.79142241
8108,11,93.32852051,1.47893762,0.988640138
8109,11,93.32852051,2.244753902,0.850186944
8110,11,93.32852051,1.921319066,0.981500184
8111,11,93.32852051,2.79028516,0.919826161
8112,11,93.32852051,1.5350207,0.998128839
8113,11,93.32852051,2.063988295,0.960763154
8114,11,93.32852051,1.555522716,0.972323556
8115,11,93.32852051,2.317980674,0.960763154
8116,11,93.32852051,1.658576387,1
8117,11,93.32852051,1.785535793,0.960763154
8118,11,93.32852051,2.779663426,0.853524104
8119,11,93.32852051,3.408780213,0.832868815
8120,11,93.32852051,1.658576387,1
8121,11,93.32852051,1.450229378,0.939184839
8122,11,93.32852051,3.662386014,0.911761816
8123,11,93.32852051,3.952333859,0.822925738
8124,11,93.32852051,1.725603319,0.86940824
8125,11,93.32852051,2.145076357,0.981500184
8126,11,93.32852051,4.507642387,0.749863925
8127,11,93.32852051,2.743676381,0.898203511
8128,11,93.32852051,1.821580623,0.886354387
8129,11,93.32852051,2.678404612,0.831392405
8130,11,93.32852051,1.467937608,0.988640138
8131,11,93.32852051,1.5350207,0.998128839
8132,11,93.32852051,1.868964723,0.924983932
8133,11,93.32852051,1.417132813,0.976690873
8134,11,93.32852051,1.5350207,0.998128839
8135,11,93.32852051,1.5350207,0.998128839
8136,11,93.32852051,1.70056696,0.916302463
8137,11,93.32852051,1.658576387,1
8138,11,93.32852051,4.187542939,0.794445313
8139,11,93.32852051,1.80073764,0.903803495
8140,11,93.32852051,2.328231195,0.965416511
8141,11,93.32852051,1.417132813,0.976690873
8142,11,93.32852051,1.750282432,0.958261267
8143,11,93.32852051,1.658576387,1
8144,11,93.32852051,1.658576387,1
8145,11,93.32852051,1.84782907,0.926094142
8146,11,93.32852051,1.921319066,0.981500184
8147,11,93.32852051,1.509004452,0.957455748
8148,11,93.32852051,2.873495495,0.903837647
8149,11,93.32852051,1.502564549,0.988190848
8150,11,93.32852051,1.713321762,0.884551588
8151,11,93.32852051,2.02757619,0.967173163
8152,11,93.32852051,1.438647698,0.935694538
8153,11,93.32852051,1.479102208,0.978889277
8154,11,93.32852051,1.658576387,1
8155,11,93.32852051,3.058313395,0.903837647
8156,11,93.32852051,1.479102208,0.978889277
8157,11,93.32852051,1.51038098,0.958261267
8158,11,93.32852051,1.756240397,0.981500184
8159,11,93.32852051,1.502564549,0.988190848
8160,11,93.32852051,2.145076357,0.981500184
8161,11,93.32852051,1.404256388,0.965962341
8162,11,93.32852051,1.658576387,1
8163,11,93.32852051,2.414981691,0.87513389
8164,11,93.32852051,1.615457333,0.945346593
8165,11,93.32852051,1.658576387,1
8166,11,93.32852051,1.773809316,0.920180022
8167,11,93.32852051,1.921319066,0.981500184
8168,11,93.32852051,2.949528965,0.884715176
8169,11,93.32852051,2.84695155,0.865444659
8170,11,93.32852051,1.658576387,1
8171,11,93.32852051,3.606443448,0.830959162
8172,11,93.32852051,1.982593627,0.892206329
8173,11,93.32852051,1.344142234,0.978889277
8174,11,93.32852051,4.728044741,0.871308447
8175,11,93.32852051,1.658576387,1
8176,11,93.32852051,2.646351906,0.903462115
8177,11,93.32852051,1.502564549,0.988190848
8178,11,93.32852051,1.658576387,1
8179,11,93.32852051,2.145076357,0.981500184
8180,11,93.32852051,1.921319066,0.981500184
8181,11,93.32852051,1.948241698,0.903223302
8182,11,93.32852051,1.417132813,0.976690873
8183,11,93.32852051,2.79028516,0.919826161
8184,11,93.32852051,1.756240397,0.981500184
8185,11,93.32852051,2.328231195,0.965416511
8186,11,93.32852051,1.658576387,1
8187,11,93.32852051,1.825693589,0.924447688
8188,11,93.32852051,1.658576387,1
8189,11,93.32852051,1.59073539,0.934415169
8190,11,93.32852051,5.654615181,0.820807779
8191,11,93.32852051,1.921319066,0.981500184
8192,11,93.32852051,1.658576387,1
8193,11,93.32852051,2.879700471,0.902269313
8194,11,93.32852051,3.893913042,0.897866347
8195,11,93.32852051,2.994467291,0.852398685
8196,11,93.32852051,2.054513188,0.852702559
8197,11,93.32852051,2.145076357,0.981500184
8198,11,93.32852051,1.40548124,0.976690873
8199,11,93.32852051,2.089295961,0.888329477
8200,11,93.32852051,2.555861587,0.899723885
8201,11,93.32852051,1.658576387,1
8202,11,93.32852051,1.658576387,1
8203,11,93.32852051,1.658576387,1
8204,11,93.32852051,1.59013325,0.941254505
8205,11,93.32852051,2.145076357,0.981500184
8206,11,93.32852051,2.408795221,0.951968458
8207,11,93.32852051,1.658576387,1
8208,11,93.32852051,1.763850291,0.978889277
8209,11,93.32852051,1.878009646,0.903223302
8210,11,93.32852051,3.391567376,0.806961961
8211,11,93.32852051,1.793024066,0.880967901
8212,11,93.32852051,1.658576387,1
8213,11,93.32852051,2.416745336,0.831392405
8214,11,93.32852051,2.02757619,0.967173163
8215,11,93.32852051,1.658576387,1
8216,11,93.32852051,1.658576387,1
8217,11,93.32852051,2.02757619,0.967173163
8218,11,93.32852051,1.869209393,0.926094142
8219,11,93.32852051,1.81886278,0.972323556
8220,11,93.32852051,2.218217685,0.962890362
8221,11,93.32852051,2.377164403,0.834583374
8222,11,93.32852051,2.476323163,0.916302463
8223,11,93.32852051,2.76936834,0.851730922
8224,11,93.32852051,1.41293469,0.892639181
8225,11,93.32852051,1.986083759,0.981500184
8226,11,93.32852051,1.658576387,1
8227,11,93.32852051,1.658576387,1
8228,11,93.32852051,2.004490811,0.895647401
8229,11,93.32852051,1.464583598,0.947030902
8230,11,93.32852051,1.921319066,0.981500184
8231,11,93.32852051,1.921319066,0.981500184
8232,11,93.32852051,5.732868416,0.848257305
8233,11,93.32852051,1.957829267,0.846246577
8234,11,93.32852051,1.5350207,0.998128839
8235,11,93.32852051,1.434843075,0.981500184
8236,11,93.32852051,1.404127984,0.988640138
8237,11,93.32852051,1.708612076,0.851730922
8238,11,93.32852051,4.16165858,0.723616986
8239,11,93.32852051,1.502564549,0.988190848
8240,11,93.32852051,2.2,0.936830624
8241,11,93.32852051,1.564884616,0.978889277
8242,11,93.32852051,1.5350207,0.998128839
8243,11,93.32852051,1.658576387,1
8244,11,93.32852051,1.47893762,0.988640138
8245,11,93.32852051,2.145076357,0.981500184
8246,11,93.32852051,1.502564549,0.988190848
8247,11,93.32852051,1.462140145,0.957455748
8248,11,93.32852051,1.467937608,0.988640138
8249,11,93.32852051,2.357420839,0.883701906
8250,11,93.32852051,2.704415015,0.884715176
8251,11,93.32852051,1.462140145,0.957455748
8252,11,93.32852051,2.054565745,0.912109498
8253,11,93.32852051,1.502564549,0.988190848
8254,11,93.32852051,5.144211774,0.827652577
8255,11,93.32852051,1.571954896,0.981500184
8256,11,93.32852051,2.169771169,0.799757907
8257,11,93.32852051,1.860266166,0.91788478
8258,11,93.32852051,1.658576387,1
8259,11,93.32852051,1.612850082,0.956154441
8260,11,93.32852051,3.992592847,0.885861986
8261,11,93.32852051,3.908668267,0.757726724
8262,11,93.32852051,1.538517891,0.891076239
8263,11,93.32852051,4.558959551,0.78093178
8264,11,93.32852051,1.806498892,0.949474416
8265,11,93.32852051,1.658576387,1
8266,11,93.32852051,3.491498753,0.820385495
8267,11,93.32852051,2.15536105,0.960763154
8268,11,93.32852051,1.756240397,0.981500184
8269,11,93.32852051,9.428262631,0.815908019
8270,11,93.32852051,2.429235639,0.888329477
8271,11,93.32852051,1.658576387,1
8272,11,93.32852051,2.145076357,0.981500184
8273,11,93.32852051,1.450229378,0.939184839
8274,11,93.32852051,1.864036473,0.951551875
8275,11,93.32852051,2.237451649,0.888329477
8276,11,93.32852051,1.658576387,1
8277,11,93.32852051,1.417132813,0.976690873
8278,11,93.32852051,2.145076357,0.981500184
8279,11,93.32852051,1.417132813,0.976690873
8280,11,93.32852051,1.5350207,0.998128839
8281,11,93.32852051,3.082944496,0.869566274
8282,11,93.32852051,2.262307218,0.951968458
8283,11,93.32852051,1.450229378,0.939184839
8284,11,93.32852051,2.025028249,0.903803495
8285,11,93.32852051,1.502564549,0.988190848
8286,11,93.32852051,1.67567009,0.958261267
8287,11,93.32852051,1.450229378,0.939184839
8288,11,93.32852051,1.532048153,0.788812436
8289,11,93.32852051,1.797483271,0.922166685
8290,11,93.32852051,1.518256075,0.968936218
8291,11,93.32852051,1.896476285,0.94909767
8292,11,93.32852051,1.756240397,0.981500184
8293,11,93.32852051,1.725754237,0.906028768
8294,11,93.32852051,1.658576387,1
8295,11,93.32852051,2.08407107,0.903803495
8296,11,93.32852051,1.864036473,0.951551875
8297,11,93.32852051,1.658576387,1
8298,11,93.32852051,1.502564549,0.988190848
8299,11,93.32852051,1.589401617,0.848738893
8300,11,93.32852051,2.051105715,0.89380664
8301,11,93.32852051,1.773809316,0.920180022
8302,11,93.32852051,1.917929624,0.906028768
8303,11,93.32852051,1.921319066,0.981500184
8304,11,93.32852051,2.145076357,0.981500184
8305,11,93.32852051,1.560375797,0.955352458
8306,11,93.32852051,1.677984334,0.972323556
8307,11,93.32852051,2.02757619,0.967173163
8308,11,93.32852051,1.658576387,1
8309,11,93.32852051,1.658576387,1
8310,11,93.32852051,1.658576387,1
8311,11,93.32852051,1.658576387,1
8312,11,93.32852051,2.721960316,0.945346593
8313,11,93.32852051,3.009549261,0.890147724
8314,11,93.32852051,2.045880944,0.832839815
8315,11,93.32852051,1.76206086,0.930779029
8316,11,93.32852051,1.658576387,1
8317,11,93.32852051,1.532048153,0.788812436
8318,11,93.32852051,1.614648983,0.930779029
8319,11,93.32852051,1.658576387,1
8320,11,93.32852051,1.976548007,0.821230498
8321,11,93.32852051,1.5350207,0.998128839
8322,11,93.32852051,1.658576387,1
8323,11,93.32852051,3.213386666,0.884715176
8324,11,93.32852051,1.714190235,0.901011771
8325,11,93.32852051,1.479102208,0.978889277
8326,11,93.32852051,1.886765722,0.945346593
8327,11,93.32852051,1.502564549,0.988190848
8328,11,93.32852051,1.40548124,0.976690873
8329,11,93.32852051,2.145076357,0.981500184
8330,11,93.32852051,1.981746231,0.958261267
8331,11,93.32852051,1.658576387,1
8332,11,93.32852051,1.722799499,0.862635585
8333,11,93.32852051,1.825693589,0.924447688
8334,11,93.32852051,1.785535793,0.960763154
8335,11,93.32852051,4.795726371,0.848257305
8336,11,93.32852051,1.658576387,1
8337,11,93.32852051,2.145076357,0.981500184
8338,11,93.32852051,1.806498892,0.949474416
8339,11,93.32852051,1.535605616,0.951551875
8340,11,93.32852051,1.732131685,0.853524104
8341,11,93.32852051,1.921319066,0.981500184
8342,11,93.32852051,1.502564549,0.988190848
8343,11,93.32852051,1.658576387,1
8344,11,93.32852051,2.875100525,0.926094142
8345,11,93.32852051,1.5350207,0.998128839
8346,11,93.32852051,3.02525087,0.87513389
8347,11,93.32852051,2.98052398,0.898203511
8348,11,93.32852051,1.986083759,0.981500184
8349,11,93.32852051,2.43493308,0.836188061
8350,11,93.32852051,1.986083759,0.981500184
8351,11,93.32852051,1.718763417,0.908886252
8352,11,93.32852051,1.73392141,0.898439676
8353,11,93.32852051,2.564249413,0.871625956
8354,11,93.32852051,1.658576387,1
8355,11,93.32852051,1.658576387,1
8356,11,93.32852051,1.658576387,1
8357,11,93.32852051,1.658576387,1
8358,11,93.32852051,1.518770162,0.960763154
8359,11,93.32852051,2.328231195,0.965416511
8360,11,93.32852051,4.813342568,0.824201767
8361,11,93.32852051,2.175290386,0.888329477
8362,11,93.32852051,1.857972722,0.894508582
8363,11,93.32852051,1.756240397,0.981500184
8364,11,93.32852051,1.502564549,0.988190848
8365,11,93.32852051,2.248093398,0.895077629
8366,11,93.32852051,1.96573497,0.978889277
8367,11,93.32852051,2.309018314,0.94909767
8368,11,93.32852051,1.5350207,0.998128839
8369,11,93.32852051,2.241978795,0.794023353
8370,11,93.32852051,1.921319066,0.981500184
8371,11,93.32852051,2.145076357,0.981500184
8372,11,93.32852051,1.682231897,0.976690873
8373,11,93.32852051,3.970235678,0.770144874
8374,11,93.32852051,1.5350207,0.998128839
8375,11,93.32852051,2.132263249,0.853219644
8376,11,93.32852051,1.646003263,0.888329477
8377,11,93.32852051,1.986083759,0.981500184
8378,11,93.32852051,3.160801265,0.806200394
8379,11,93.32852051,1.571954896,0.981500184
8380,11,93.32852051,2.619075122,0.794709266
8381,11,93.32852051,4.451536331,0.816465029
8382,11,93.32852051,1.806498892,0.949474416
8383,11,93.32852051,2.115040366,0.932048454
8384,11,93.32852051,1.658576387,1
8385,11,93.32852051,4.024378164,0.855233105
8386,11,93.32852051,1.502564549,0.988190848
8387,11,93.32852051,2.171250239,0.827337674
8388,11,93.32852051,1.864036473,0.951551875
8389,11,93.32852051,1.525084408,0.951968458
8390,11,93.32852051,2.379334958,0.83941602
8391,11,93.32852051,2.328231195,0.965416511
8392,11,93.32852051,2.069385769,0.947931656
8393,11,93.32852051,2.145076357,0.981500184
8394,11,93.32852051,1.5350207,0.998128839
8395,11,93.32852051,1.5350207,0.998128839
8396,11,93.32852051,1.308861624,0.94909767
8397,11,93.32852051,1.821580623,0.886354387
8398,11,93.32852051,2.262307218,0.951968458
8399,11,93.32852051,1.564884616,0.978889277
8400,11,93.32852051,1.658576387,1
8401,11,93.32852051,5.400683585,0.690826002
8402,11,93.32852051,1.39700306,0.993155601
8403,11,93.32852051,1.921319066,0.981500184
8404,11,93.32852051,1.658576387,1
8405,11,93.32852051,1.5350207,0.998128839
8406,11,93.32852051,1.921319066,0.981500184
8407,11,93.32852051,2.072834104,0.932048454
8408,11,93.32852051,1.724128617,0.871467173
8409,11,93.32852051,1.599598567,0.949474416
8410,11,93.32852051,1.434843075,0.981500184
8411,11,93.32852051,2.145076357,0.981500184
8412,11,93.32852051,1.658576387,1
8413,11,93.32852051,3.601435899,0.794313402
8414,11,93.32852051,1.986083759,0.981500184
8415,11,93.32852051,1.756240397,0.981500184
8416,11,93.32852051,3.176737815,0.871625956
8417,11,93.32852051,2.317980674,0.960763154
8418,11,93.32852051,1.986083759,0.981500184
8419,11,93.32852051,2.70611734,0.945346593
8420,11,93.32852051,2.089338202,0.917532682
8421,11,93.32852051,1.934605559,0.929296379
8422,11,93.32852051,1.5350207,0.998128839
8423,11,93.32852051,1.864036473,0.951551875
8424,11,93.32852051,1.81880232,0.892206329
8425,11,93.32852051,1.5350207,0.998128839
8426,11,93.32852051,1.998068081,0.940884253
8427,11,93.32852051,2.175290386,0.884715176
8428,11,93.32852051,1.682231897,0.976690873
8429,11,93.32852051,3.6132762,0.811589288
8430,11,93.32852051,3.72969239,0.86422515
8431,11,93.32852051,2.192363657,0.880449055
8432,11,93.32852051,1.794730695,0.884682453
8433,11,93.32852051,1.502564549,0.988190848
8434,11,93.32852051,1.89828233,0.972323556
8435,11,93.32852051,2.02757619,0.967173163
8436,11,93.32852051,1.658576387,1
8437,11,93.32852051,2.406999456,0.962890362
8438,11,93.32852051,2.218217685,0.962890362
8439,11,93.32852051,1.864036473,0.951551875
8440,11,93.32852051,2.763337084,0.821089543
8441,11,93.32852051,1.781535503,0.860308581
8442,11,93.32852051,1.921319066,0.981500184
8443,11,93.32852051,2.555861587,0.899723885
8444,11,93.32852051,1.64581637,0.967173163
8445,11,93.32852051,2.189122611,0.89380664
8446,11,93.32852051,2.409995101,0.873057615
8447,11,93.32852051,1.806498892,0.949474416
8448,11,93.32852051,1.658576387,1
8449,11,93.32852051,1.917929624,0.906028768
8450,11,93.32852051,1.658576387,1
8451,11,93.32852051,1.404256388,0.965962341
8452,11,93.32852051,1.5350207,0.998128839
8453,11,93.32852051,5.041000284,0.766492325
8454,11,93.32852051,1.864036473,0.951551875
8455,11,93.32852051,1.950648654,0.951968458
8456,11,93.32852051,2.818958847,0.819823125
8457,11,93.32852051,1.927542088,0.960763154
8458,11,93.32852051,2.70611734,0.945346593
8459,11,93.32852051,2.397763736,0.89380664
8460,11,93.32852051,5.69214197,0.764899091
8461,11,93.32852051,2.262307218,0.951968458
8462,11,93.32852051,1.825693589,0.924447688
8463,11,93.32852051,1.658576387,1
8464,11,93.32852051,1.756240397,0.981500184
8465,11,93.32852051,2.02757619,0.967173163
8466,11,93.32852051,2.70611734,0.945346593
8467,11,93.32852051,1.77129936,0.784981113
8468,11,93.32852051,1.897717304,0.851730922
8469,11,93.32852051,1.767325214,0.893239207
8470,11,93.32852051,2.765949742,0.900096315
8471,11,93.32852051,1.952358849,0.782336609
8472,11,93.32852051,1.467937608,0.988640138
8473,11,93.32852051,1.47893762,0.988640138
8474,11,93.32852051,1.498566265,0.930779029
8475,11,93.32852051,1.658576387,1
8476,11,93.32852051,1.921319066,0.981500184
8477,11,93.32852051,3.27996901,0.843292888
8478,11,93.32852051,3.678577904,0.790089168
8479,11,93.32852051,1.5350207,0.998128839
8480,11,93.32852051,1.64581637,0.967173163
8481,11,93.32852051,2.059341687,0.821258695
8482,11,93.32852051,1.70167925,0.978889277
8483,11,93.32852051,2.02757619,0.967173163
8484,11,93.32852051,1.462140145,0.957455748
8485,11,93.32852051,1.40548124,0.976690873
8486,11,93.32852051,2.564987727,0.84379862
8487,11,93.32852051,1.452611219,0.986926864
8488,11,93.32852051,1.684172461,0.890147724
8489,11,93.32852051,2.779663426,0.853524104
8490,11,93.32852051,1.891006351,0.945346593
8491,11,93.32852051,1.40548124,0.976690873
8492,11,93.32852051,2.905246372,0.773882473
8493,11,93.32852051,1.986083759,0.981500184
8494,11,93.32852051,1.603290676,0.967173163
8495,11,93.32852051,2.039904312,0.836685305
8496,11,93.32852051,1.756240397,0.981500184
8497,11,93.32852051,2.932170125,0.884388061
8498,11,93.32852051,5.360286959,0.805304676
8499,11,93.32852051,2.145076357,0.981500184
8500,11,93.32852051,1.736654656,0.911761816
8501,11,93.32852051,2.744891456,0.886190193
8502,11,93.32852051,4.157317826,0.758159038
8503,11,93.32852051,2.070993915,0.835282843
8504,11,93.32852051,1.5350207,0.998128839
8505,11,93.32852051,1.403116662,0.927422724
8506,11,93.32852051,1.417132813,0.976690873
8507,11,93.32852051,2.065270607,0.901929091
8508,11,93.32852051,1.575518212,0.907575773
8509,11,93.32852051,1.658576387,1
8510,11,93.32852051,1.782504206,0.886190193
8511,11,93.32852051,1.571954896,0.981500184
8512,11,93.32852051,1.502268783,0.972323556
8513,11,93.32852051,1.921319066,0.981500184
8514,11,93.32852051,2.527537213,0.799116647
8515,11,93.32852051,1.89828233,0.972323556
8516,11,93.32852051,2.733759341,0.856764793
8517,11,93.32852051,1.5350207,0.998128839
8518,11,93.32852051,2.864739015,0.85325008
8519,11,93.32852051,1.658576387,1
8520,11,93.32852051,1.658576387,1
8521,11,93.32852051,1.705036264,0.837153839
8522,11,93.32852051,1.966444766,0.920180022
8523,11,93.32852051,1.690582708,0.981500184
8524,11,93.32852051,2.921569192,0.850186944
8525,11,93.32852051,3.535448592,0.838827266
8526,11,93.32852051,1.462140145,0.957455748
8527,11,93.32852051,3.005787463,0.800560931
8528,11,93.32852051,2.168765004,0.734640483
8529,11,93.32852051,1.525084408,0.940884253
8530,11,93.32852051,1.658576387,1
8531,11,93.32852051,2.145076357,0.981500184
8532,11,93.32852051,1.492625569,0.978889277
8533,11,93.32852051,1.658576387,1
8534,11,93.32852051,1.756240397,0.981500184
8535,11,93.32852051,1.836634893,0.976690873
8536,11,93.32852051,1.955062379,0.888329477
8537,11,93.32852051,2.268401609,0.824003014
8538,11,93.32852051,1.786995619,0.898203511
8539,11,93.32852051,1.690582708,0.981500184
8540,11,93.32852051,2.83764881,0.923769339
8541,11,93.32852051,1.921319066,0.981500184
8542,11,93.32852051,1.658576387,1
8543,11,93.32852051,1.704861633,0.926094142
8544,11,93.32852051,2.516819571,0.841335191
8545,11,93.32852051,1.614821257,0.972323556
8546,11,93.32852051,2.228698146,0.859782872
8547,11,93.32852051,1.921319066,0.981500184
8548,11,93.32852051,1.986083759,0.981500184
8549,11,93.32852051,2.31681668,0.894508582
8550,11,93.32852051,1.440144748,0.894341353
8551,11,93.32852051,4.193484827,0.802791055
8552,11,93.32852051,1.658576387,1
8553,11,93.32852051,6.284266002,0.848257305
8554,11,93.32852051,1.450229378,0.939184839
8555,11,93.32852051,1.772927901,0.947030902
8556,11,93.32852051,2.379768062,0.888329477
8557,11,93.32852051,2.237611393,0.942924251
8558,11,93.32852051,1.464262904,0.960763154
8559,11,93.32852051,2.635047397,0.850186944
8560,11,93.32852051,2.33836014,0.880449055
8561,11,93.32852051,1.492625569,0.978889277
8562,11,93.32852051,1.785535793,0.960763154
8563,11,93.32852051,3.273231783,0.911761816
8564,11,93.32852051,1.806498892,0.949474416
8565,11,93.32852051,2.383266334,0.814352427
8566,11,93.32852051,1.921319066,0.981500184
8567,11,93.32852051,2.535763163,0.945346593
8568,11,93.32852051,1.452611219,0.986926864
8569,11,93.32852051,1.921319066,0.981500184
8570,11,93.32852051,2.838604445,0.892006694
8571,11,93.32852051,1.836634893,0.976690873
8572,11,93.32852051,2.79028516,0.919826161
8573,11,93.32852051,1.658576387,1
8574,11,93.32852051,1.538106599,0.895077629
8575,11,93.32852051,2.564249413,0.871625956
8576,11,93.32852051,2.354927071,0.945346593
8577,11,93.32852051,3.586437234,0.876930616
8578,11,93.32852051,2.074371669,0.886190193
8579,11,93.32852051,2.87383699,0.882267695
8580,11,93.32852051,4.607232638,0.824201767
8581,11,93.32852051,1.502564549,0.988190848
8582,11,93.32852051,1.921319066,0.981500184
8583,11,93.32852051,1.603290676,0.967173163
8584,11,93.32852051,1.702881119,0.978889277
8585,11,93.32852051,1.658576387,1
8586,11,93.32852051,2.753631944,0.80980328
8587,11,93.32852051,3.634753154,0.840241665
8588,11,93.32852051,1.946256031,0.885632386
8589,11,93.32852051,1.658576387,1
8590,11,93.32852051,2.010198592,0.888329477
8591,11,93.32852051,1.41293469,0.892639181
8592,11,93.32852051,1.458222362,0.943035779
8593,11,93.32852051,1.806498892,0.949474416
8594,11,93.32852051,1.63684133,0.893239207
8595,11,93.32852051,1.946353689,0.912109498
8596,11,93.32852051,2.79028516,0.919826161
8597,11,93.32852051,1.96573497,0.978889277
8598,11,93.32852051,1.756240397,0.981500184
8599,11,93.32852051,1.658576387,1
8600,11,93.32852051,1.613900778,0.958261267
8601,11,93.32852051,1.452187517,0.922131134
8602,11,93.32852051,2.888727652,0.928070441
8603,11,93.32852051,1.702881119,0.978889277
8604,11,93.32852051,3.240639134,0.825282389
8605,11,93.32852051,1.799405474,0.855202527
8606,11,93.32852051,1.615457333,0.945346593
8607,11,93.32852051,2.471646611,0.788266527
8608,11,93.32852051,1.5350207,0.998128839
8609,11,93.32852051,3.568938064,0.822925738
8610,11,93.32852051,1.624444641,0.949474416
8611,11,93.32852051,1.624444641,0.949474416
8612,11,93.32852051,1.39700306,0.993155601
8613,11,93.32852051,1.935317801,0.916302463
8614,11,93.32852051,1.417132813,0.976690873
8615,11,93.32852051,2.68064065,0.884715176
8616,11,93.32852051,1.658576387,1
8617,11,93.32852051,2.289142952,0.942924251
8618,11,93.32852051,2.379768062,0.888329477
8619,11,93.32852051,1.464583598,0.947030902
8620,11,93.32852051,1.658576387,1
8621,11,93.32852051,1.5350207,0.998128839
8622,11,93.32852051,1.897906938,0.959568319
8623,11,93.32852051,2.733759341,0.856764793
8624,11,93.32852051,2.830217489,0.873057615
8625,11,93.32852051,2.877876565,0.930416971
8626,11,93.32852051,2.70611734,0.945346593
8627,11,93.32852051,1.658576387,1
8628,11,93.32852051,1.986083759,0.981500184
8629,11,93.32852051,1.570197718,0.978889277
8630,11,93.32852051,1.624444641,0.949474416
8631,11,93.32852051,1.658576387,1
8632,11,93.32852051,3.920404817,0.864381306
8633,11,93.32852051,1.632042527,0.916302463
8634,11,93.32852051,1.450229378,0.939184839
8635,11,93.32852051,2.882067809,0.827795795
8636,11,93.32852051,1.502564549,0.988190848
8637,11,93.32852051,2.669831423,0.880805696
8638,11,93.32852051,3.582789955,0.864381306
8639,11,93.32852051,1.658576387,1
8640,11,93.32852051,3.907749377,0.806961961
8641,11,93.32852051,1.785535793,0.960763154
8642,11,93.32852051,4.12205624,0.779709864
8643,11,93.32852051,1.502564549,0.988190848
8644,11,93.32852051,2.237611393,0.942924251
8645,11,93.32852051,1.331853546,0.936793933
8646,11,93.32852051,1.96573497,0.978889277
8647,11,93.32852051,1.434843075,0.981500184
8648,11,93.32852051,1.825693589,0.924447688
8649,11,93.32852051,2.870020563,0.890147724
